Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
25f13565-f866-4822-bc80-0598847a2c02,1911-04-13,1993-05-09,999-82-5291,S99993893,X85984520X,Mr.,Leopoldo,Legros,,,S,white,greek,M,Malden  Massachusetts  US,357 Kohler Brook,Lawrence,Massachusetts,01840
e126663a-6c07-4292-b583-06155907144b,1971-11-14,,999-92-3799,S99938142,X23588566X,Mrs.,Tonette,Rath,,Zieme,M,white,polish,F,Canton  Massachusetts  US,439 Heller Burg,Fall River,Massachusetts,02720
966b852a-7d7c-4ada-85a7-03e7bee1d983,1950-10-06,,999-53-4907,S99951465,X6414719X,Mr.,Toney,Gerlach,,,M,white,irish,M,Northborough  Massachusetts  US,510 Reilly Orchard Apt 33,Bridgewater,Massachusetts,02324
cc266df3-9b80-47bc-9ff9-f1cb801e5188,1991-05-11,,999-84-7797,S99943864,X32471145X,Mrs.,Donna,Beer,,Borer,M,white,irish,F,Attleboro  Massachusetts  US,324 Wehner Course Unit 27,Haverhill,Massachusetts,01830
ae123128-0fb4-4ee8-b3b7-8ef7bcd97b76,1962-05-25,,999-37-9674,S99958477,X6880911X,Mrs.,Kristeen,Collins,,Fay,M,white,irish,F,Sturbridge  Massachusetts  US,1096 Torp Viaduct Suite 66,Boston,Massachusetts,02108
876e14a8-a180-4d5d-87c8-65122e79b25d,1958-01-18,,999-39-2546,S99978783,X16643634X,Mrs.,Khadijah,Volkman,,Bogan,M,asian,asian_indian,F,Stow  Massachusetts  US,1049 Lockman Gateway Apt 52,Bridgewater,Massachusetts,02324
67f93b0d-e509-4033-8740-41f32a1e1ed7,1940-12-28,1999-07-17,999-99-2501,S99952721,X11198442X,Mrs.,Clelia,Botsford,,Schuster,M,black,west_indian,F,Andover  Massachusetts  US,1004 Auer Overpass,Maynard,Massachusetts,01754
3bb74cc4-fb0d-4c13-b4ed-93550af67cad,1954-03-16,1970-12-29,999-41-5235,S99937639,,,Arron,Aufderhar,,,,white,swedish,M,Springfield  Massachusetts  US,400 Schumm Annex,Fall River,Massachusetts,02720
0184bec4-0448-4e78-b9b7-3868500c0214,1973-11-16,,999-60-7923,S99970784,X14691827X,Mr.,Jospeh,Nicolas,,,M,hispanic,south_american,M,Hull  Massachusetts  US,126 Lowe Forge,Norwell,Massachusetts,02061
689e87b7-d2d5-451d-9d90-591eaa42df58,1984-08-16,,999-27-2951,S99951065,X80636431X,Mr.,Pedro,Quintero,,,M,hispanic,puerto_rican,M,Carolina  Puerto Rico  PR,813 Will Mission,Boston,Massachusetts,02108
d14dec36-63c9-4198-9e5e-0a0eb2c82035,1911-04-13,1976-07-02,999-62-5556,S99936408,X50893131X,Mr.,Cameron,Kris,,,M,white,greek,M,Watertown Town  Massachusetts  US,735 Mraz Parade,Lawrence,Massachusetts,01840
8e7b7fb4-9db4-4832-aa91-27bfff10bc16,2014-11-27,,999-74-5102,,,,Jasmine,Conn,,,,black,west_indian,F,Cambridge  Massachusetts  US,212 Rohan Byway,Wilmington,Massachusetts,01887
72e835ed-1a46-483a-84c9-e7bc21ec13da,1966-05-16,,999-25-7838,S99921249,X51261339X,Mr.,Derrick,Hegmann,,,M,white,irish,M,Watertown Town  Massachusetts  US,1077 Emmerich Brook Apt 72,Salem,Massachusetts,01907
26bcf212-65f0-4fc9-b1f6-3dc74ffd4471,2019-03-31,,999-81-7994,,,,Teri,Crooks,,,,black,dominican,F,Revere  Massachusetts  US,229 Spinka Parade,Cambridge,Massachusetts,02138
ab4b514f-9842-451b-abe8-f0ef1046e4fe,1975-02-03,,999-48-6902,S99951944,X71379729X,Mrs.,Chu,Sawayn,,Strosin,M,white,swedish,F,Bellingham  Massachusetts  US,982 Beer Extension Suite 89,Haverhill,Massachusetts,01830
6beea687-6d4a-4898-afd6-ab662e475d5d,2002-11-10,,999-99-8040,S99978797,,,Dalton,Hamill,,,,white,english,M,Hudson  Massachusetts  US,759 Morissette Row Apt 11,Leominster,Massachusetts,01420
b1b5c48b-bb98-4e2b-8256-cfaca8ccbf78,1994-05-27,,999-80-5321,S99925859,X27762213X,Mr.,Houston,Kautzer,,,,white,italian,M,Northbridge  Massachusetts  US,919 Baumbach Trafficway Unit 23,Hanover,Massachusetts,02339
47c62aec-a8b2-4dfd-87a3-480e9d46c913,2014-03-19,,999-97-9889,,,,Enola,Jacobson,,,,white,italian,F,Lynn  Massachusetts  US,890 Lynch Neck,Worcester,Massachusetts,01545
af696333-e1d8-4244-a38c-d978cc2ed53f,1959-08-22,1989-05-13,999-31-5399,S99987444,X22697675X,Mrs.,Myrl,Okuneva,,Zieme,M,white,irish,F,Natick  Massachusetts  US,625 Hermiston Parade,Springfield,Massachusetts,01013
48fea901-1450-4a52-96f8-5e39ef155e40,1954-03-16,,999-86-4397,S99971803,X70852251X,Mr.,Josh,Boyle,,,M,white,swedish,M,Orleans  Massachusetts  US,862 Jacobs Union Suite 3,Fall River,Massachusetts,02720
93ee8442-b5ff-4f96-8040-adaa6c034aa2,1948-05-29,,999-52-9785,S99970260,X25752488X,Mrs.,Arvilla,Erdman,,Altenwerth,M,hispanic,south_american,F,Sao Paulo  Sao Paulo  BR,335 Krajcik Annex Suite 59,Haverhill,Massachusetts,01830
77826e78-2429-4b99-bb22-99a30fc406df,1940-12-28,,999-62-6837,S99996113,X55076512X,Mrs.,Marhta,Weber,,Rohan,M,black,west_indian,F,Hull  Massachusetts  US,988 Dickens Avenue,Maynard,Massachusetts,01754
9b672120-fb01-4ad6-b637-05b3a21ce5da,1969-09-29,,999-52-1438,S99964982,X65393619X,Mr.,Roberto,Arreola,,,M,hispanic,central_american,M,San Jose  San Jose  CR,611 Weber Park,Wilmington,Massachusetts,01887
cd907775-1275-47ca-b2aa-10e8bb68de31,2001-08-10,,999-67-7191,S99976474,,,Davida,Hintz,,,,white,english,F,Hanover  Massachusetts  US,161 White Green,Berkley,Massachusetts,02779
84400c03-0fab-4da1-9d33-c54492597da0,1968-11-29,,999-12-8088,S99931777,X28465005X,Mr.,Kirk,Gleichner,,,M,white,italian,M,Amesbury Town  Massachusetts  US,1022 Mante Track,Barnstable Town,Massachusetts,02601
bfe6c50c-5180-4737-b000-5bce2525d670,2018-09-09,,999-85-6627,,,,Judie,Auer,,,,white,french,F,Mendon  Massachusetts  US,613 Gerhold Run,Merrimac,Massachusetts,01860
6e2277e3-7763-4ff1-8985-38f8fd2d6736,2012-03-07,,999-18-1419,,,,Celena,Gaylord,,,,white,american,F,Stoneham  Massachusetts  US,547 Grimes Rest,Worcester,Massachusetts,01545
5595db2a-36b3-4cb4-a733-242f2be668e7,1992-08-11,,999-77-8724,S99950865,X23546968X,Mr.,Derick,Jacobi,,,,white,english,M,Bourne  Massachusetts  US,636 Gibson Stravenue,Natick,Massachusetts,01760
529ea59b-b3bc-4b3b-9c65-1198a0829172,1911-04-13,,999-36-5875,S99962768,X1586364X,Mr.,Heriberto,Nitzsche,,,M,white,greek,M,Newton  Massachusetts  US,513 Dach Pathway,Lawrence,Massachusetts,01840
2d17aadd-e99b-4484-b41a-fbed58053382,1979-11-20,,999-54-7580,S99929006,X67573114X,Mrs.,Salena,Lemke,,Sanford,M,white,french,F,Sandwich  Massachusetts  US,398 Rolfson Ranch Suite 89,Fairhaven,Massachusetts,02719
57a2ad37-1a87-48a9-9c7e-f02722a5099d,1997-06-10,,999-61-9614,S99986544,X57075480X,Mr.,Jack,Rutherford,,,,white,irish,M,Spencer  Massachusetts  US,268 Kuhn Overpass,Malden,Massachusetts,02148
b396c4ce-66bb-4e21-b3d2-5e75401f4872,1959-08-22,,999-38-1657,S99992107,X56310687X,Ms.,Gaye,Rolfson,,,S,white,irish,F,New Bedford  Massachusetts  US,418 Rath Port,Springfield,Massachusetts,01013
d2e123ce-7532-4629-a2b8-3025b9f0992d,1950-02-16,,999-49-6280,S99967201,X70815491X,Mrs.,Jennifer,Cremin,MD,Rippin,M,white,english,F,Weston  Massachusetts  US,761 Veum Bypass,Cambridge,Massachusetts,02138
439c9a2c-2633-4ead-a242-ff79bec41656,1989-10-18,,999-17-4521,S99913461,X80838288X,Ms.,Ettie,McClure,,,S,white,irish,F,Needham  Massachusetts  US,919 Schuppe Plaza Unit 54,Methuen Town,Massachusetts,01841
c93dbfcb-5bb4-4631-ac1e-36f4a41324fa,1978-12-27,,999-27-5177,S99918007,X41552298X,Mr.,Pete,Ortiz,,,S,white,italian,M,Quincy  Massachusetts  US,905 Maggio Landing Suite 16,Sutton,Massachusetts,01590
b1350f07-2086-443f-96d8-78623776458c,2011-03-02,,999-11-6088,,,,Hector,Rohan,,,,white,irish,M,Acton  Massachusetts  US,1094 Murphy Byway,Rockland,Massachusetts,02370
8828ad12-2a6d-4396-bf7f-96a6d16922bc,1996-10-16,,999-84-6224,S99966875,X4970622X,Mr.,Tracey,Corwin,,,,white,scottish,M,Lynn  Massachusetts  US,100 Kuhlman Tunnel Apt 97,Boston,Massachusetts,02108
8a1940bc-6e6f-4e3f-8ec4-c6e0c311fd11,2015-03-01,,999-21-9714,,,,Migdalia,Moore,,,,white,english,F,Boston  Massachusetts  US,415 Goyette Extension Apt 54,Newton,Massachusetts,02458
97f7ea3f-b4dd-4a7e-8cdc-39e4aa56a0a3,1973-11-22,,999-64-9942,S99913135,X31325536X,Mr.,Jermaine,Gleichner,,,M,white,portuguese,M,Porto  Douro Litoral  PT,770 Hintz Annex Apt 0,East Bridgewater,Massachusetts,02333
d2c0c2b5-de16-4577-ab87-0da30ff9bd2e,1999-07-02,,999-31-6865,S99987308,,Ms.,Rochelle,Braun,,,,white,irish,F,Acushnet  Massachusetts  US,347 McClure Terrace Unit 69,Medfield,Massachusetts,02052
669cc624-88ca-45c0-b21c-00bf725c3089,1994-09-28,,999-34-6019,S99974374,X61321877X,Mr.,Reuben,Corwin,,,,white,english,M,Boston  Massachusetts  US,847 Johnson Brook,Lynn,Massachusetts,01901
2a19b8b3-0a7b-4420-b1da-b4ef820e5596,1951-12-08,,999-12-1123,S99983787,X53503006X,Mr.,Carson,Dibbert,,,M,white,irish,M,Belmont  Massachusetts  US,595 Parker Brook,Quincy,Massachusetts,02169
f867bcba-07cc-4f00-8ee0-3a016198d3f9,1934-06-12,2012-06-09,999-14-4828,S99958311,X89943564X,Ms.,Sara,Fahey,,,S,white,irish,F,Acton  Massachusetts  US,211 O'Keefe Forge,Dennis,Massachusetts,02638
3e13986f-a499-4d70-8cc4-71532e428c46,2009-09-01,,999-23-6335,,,,Freddy,Roob,,,,white,french,M,Foxborough  Massachusetts  US,686 Fadel Lodge,Acton,Massachusetts,01720
e3bf86f3-62bd-4177-b0bf-0bd8ce527fa6,1968-07-28,,999-96-9949,S99934628,X89050174X,Ms.,Jeanie,Hettinger,,,S,white,polish,F,Lawrence  Massachusetts  US,548 Heathcote Rest Apt 85,Braintree Town,Massachusetts,02184
c9adb8ad-451c-4cec-b771-fe9243074da2,1959-02-03,2015-12-05,999-36-1651,S99914596,X58603951X,Mrs.,Josie,Koelpin,,Dietrich,M,white,french,F,Wareham  Massachusetts  US,213 Christiansen Frontage road Unit 25,Wellesley,Massachusetts,02457
719e5a46-f0d8-4e07-a9a5-855b1b0b5a3f,1960-08-09,,999-38-1286,S99914654,X14907245X,Mr.,Anibal,Pagac,,,M,white,english,M,Boston  Massachusetts  US,957 Mills Route Unit 63,Adams,Massachusetts,01220
f46dee94-3e6c-407b-ada6-fed2f83211e2,2002-10-26,,999-25-3665,S99912305,,,Andrew,Weissnat,,,,asian,asian_indian,M,Attleboro  Massachusetts  US,150 Sawayn Mission,Newton,Massachusetts,02458
92f6fec6-82bb-42db-9478-547c338f8619,1974-11-22,,999-95-5258,S99914441,X31822443X,Ms.,Tillie,Waters,,,S,black,african,F,Framingham  Massachusetts  US,617 Buckridge Route,Westborough,Massachusetts,01581
cd077f0c-bb43-43ee-8832-50a854ba8966,1975-03-10,,999-15-4555,S99919670,X2569273X,Mr.,Hollis,Armstrong,,,M,white,russian,M,Bridgewater  Massachusetts  US,155 Kilback Center Unit 86,Holyoke,Massachusetts,01040
a4b5dcd8-117a-4160-a2e1-363f400b9342,1961-07-20,,999-19-6945,S99926271,X20947834X,Mr.,Hipolito,Oberbrunner,,,M,white,irish,M,Marblehead  Massachusetts  US,929 Medhurst Quay Suite 12,Attleboro,Massachusetts,02703
67159140-a46e-4711-8081-343e5eb86c92,1974-07-02,,999-64-5566,S99926482,X9273925X,Mr.,Ervin,Kassulke,,,S,asian,chinese,M,Shanghai  Shanghai Municipality  CN,169 Grimes Flat Apt 16,Quincy,Massachusetts,02169
a39f870a-d58c-4554-8b98-3a29056d98e8,1990-05-21,,999-75-4729,S99964961,X42259870X,Mrs.,Tommie,Flatley,,Ritchie,M,black,african,F,Grafton  Massachusetts  US,904 Grant Orchard,Boston,Massachusetts,02108
45f9835c-7d4f-4414-829d-0ed8d626fe02,1996-03-20,,999-72-8266,S99943545,X81347849X,Mr.,Danny,O'Reilly,,,,white,german,M,Boston  Massachusetts  US,938 Olson Vista Apt 82,Longmeadow,Massachusetts,01106
a181958f-a9ca-495c-8c3c-08a539061686,1959-02-03,,999-59-8470,S99997841,X9106893X,Mrs.,Luna,Bauch,,Blick,M,white,french,F,Dracut  Massachusetts  US,506 Tremblay Key Unit 42,Wellesley,Massachusetts,02457
20f395a5-daeb-4b5d-8f4b-468291c49181,1996-09-27,,999-41-9266,S99992254,X35192249X,Mr.,Wiley,Blanda,,,,white,polish,M,Blackstone  Massachusetts  US,229 Blanda Gate Unit 82,Revere,Massachusetts,02151
7c1df9bb-b996-45a0-ba55-78835d378d49,2015-03-25,,999-44-8608,,,,Veola,Brekke,,,,white,irish,F,Taunton  Massachusetts  US,284 Goyette Road Suite 9,Brookline,Massachusetts,02215
23c177cc-2eb7-4795-abfb-2c2eedfa4b3d,2016-08-02,,999-68-3229,,,,Leslie,Funk,,,,white,greek,M,Thessaloniki  Thessaloniki Prefecture  GR,567 Macejkovic Center Suite 63,Rochester,Massachusetts,02770
50cdc93d-a3ce-4eba-a808-61ea4d1024de,1984-01-10,,999-52-3490,S99914719,X62526955X,Mrs.,Debbi,Zulauf,,Bode,M,asian,asian_indian,F,Woburn  Massachusetts  US,396 Larkin Approach,Medford,Massachusetts,02145
37998e0d-b3e1-48a1-8f77-809ba69ef1a3,1934-06-12,2015-12-21,999-35-9210,S99987005,X13148121X,Mrs.,Alex,Hickle,,O'Connell,M,white,irish,F,Holyoke  Massachusetts  US,639 Leffler Glen,Dennis,Massachusetts,02638
f490dec9-a3e1-41e3-83d6-e923ca0db874,2002-06-12,,999-91-9642,S99937804,,,Peter,Ferry,,,,white,italian,M,Boston  Massachusetts  US,810 Huel Vale,Sterling,Massachusetts,01564
8637f92f-d7a7-4771-b0d8-0d7d853a9420,1937-05-27,2007-06-16,999-23-5363,S99930218,X83153911X,Ms.,Cecilia,Barajas,,,S,hispanic,mexican,F,La Paz  Baja California  MX,238 Mills Mall,Freetown,Massachusetts,
5de7bf7e-76ae-4492-b606-b51963bdaa93,2005-04-23,,999-53-1101,,,,Guadalupe,Munguía,,,,hispanic,central_american,F,San Salvador  El Salvador  SV,310 Schamberger Mall,Wilbraham,Massachusetts,01095
b6400a8e-d235-43d3-be72-704a35e63d04,1951-12-25,,999-97-6854,S99933692,X2932587X,Mr.,Christoper,Bayer,,,M,white,english,M,Plymouth  Massachusetts  US,653 Rodriguez Neck Suite 87,Brockton,Massachusetts,02301
9201dadd-4b74-4371-807c-77ba8515358f,1974-04-17,,999-44-2613,S99975441,X9785939X,Mr.,Bennett,Terry,,,M,white,french,M,Holyoke  Massachusetts  US,529 Rice Gate,Arlington,Massachusetts,02474
6c3a47ec-9886-475a-b26f-4e0804a53f62,1973-05-05,,999-20-1376,S99930825,X2053545X,Mrs.,Rasheeda,Funk,,Koepp,M,white,irish,F,North Andover  Massachusetts  US,527 Strosin Heights Apt 65,Milton,Massachusetts,02186
51bdc698-1c57-4759-82a6-1579325d0654,1936-03-09,2007-03-19,999-84-9455,S99943377,X60622059X,Mr.,Ted,Schultz,,,M,black,west_indian,M,Santiago de los Caballeros  Santiago  DO,181 Lebsack Loaf Suite 29,Newton,Massachusetts,02458
ab3316b1-9879-46a6-98aa-a67692891d26,1972-06-18,,999-78-8430,S99952497,X2562173X,Mr.,Seymour,Block,,,M,hispanic,central_american,M,Worcester  Massachusetts  US,152 Lemke Bypass,Bolton,Massachusetts,01740
7e4239da-7ea0-475a-a672-cedbb2652cca,1996-04-13,,999-23-3253,S99995026,X58915573X,Mr.,Boyce,Streich,,,,hispanic,mexican,M,Stow  Massachusetts  US,500 Dietrich Passage,Boston,Massachusetts,02108
fbddef16-0b37-4c95-84fa-b8a6bfe3bb34,1989-01-07,,999-98-6815,S99921766,X68444324X,Ms.,Victoria,Fuentes,,,S,black,west_indian,F,Santiago de los Caballeros  Santiago  DO,1013 Douglas Junction Unit 29,Boston,Massachusetts,02108
e41bd0fb-cb62-423f-9594-f8f3436bae82,1992-01-10,1996-02-23,999-33-3209,,,,Jonie,Kulas,,,,white,german,F,Franklin Town  Massachusetts  US,675 Kovacek View,Northborough,Massachusetts,01532
c0c97eeb-17ab-41fb-8f72-9be891e5b3ae,1973-12-16,,999-39-4122,S99998752,X28630124X,Ms.,Lou,Hettinger,,,S,black,african,F,Georgetown  Massachusetts  US,144 Runte Lodge Suite 51,Springfield,Massachusetts,01013
3a06acf2-dcef-49b4-a900-563349225332,1934-06-12,,999-44-4697,S99945913,X45518644X,Mrs.,Herta,Heller,,Wehner,M,white,irish,F,Weymouth Town  Massachusetts  US,355 Gutmann Union,Dennis,Massachusetts,02638
9d51b938-78c2-4901-98f2-6551c3c4bc80,1954-01-29,,999-30-6913,S99978127,X46346841X,Mr.,Harrison,Deckow,,,S,white,french,M,Boston  Massachusetts  US,251 Boyle Tunnel,Hull,Massachusetts,02045
31867208-e2e1-4525-a2be-f84bd886d6e6,2017-07-08,,999-72-4490,,,,Lorilee,Simonis,,,,white,german,F,Newton  Massachusetts  US,549 Huel Vista,Holden,Massachusetts,01520
b8c9ebc4-e92c-401c-8283-57b205f9e764,1992-01-10,,999-11-8404,S99910329,X34698790X,Mrs.,Georgianne,Auer,,Crist,M,white,german,F,Norwood  Massachusetts  US,714 Predovic Forge Unit 71,Northborough,Massachusetts,01532
26f535e6-3be6-4d2f-a873-6f6e01a9f917,1949-02-10,2010-08-29,999-23-4762,S99955052,X64775776X,Mrs.,Noelia,Luettgen,,Treutel,M,white,english,F,Lynn  Massachusetts  US,405 Rath Heights,Nantucket,Massachusetts,02554
de382450-b08d-4e6c-a3d4-7f1ac8df194e,1972-09-24,,999-57-5799,S99960180,X6192775X,Mr.,Arnoldo,Lindgren,,,S,white,english,M,Hudson  Massachusetts  US,502 Monahan Pathway Unit 66,Wilmington,Massachusetts,01887
db5bff57-5df4-4925-87c8-cd9ed4b9b269,1937-05-27,2010-12-17,999-20-4180,S99934130,X36209798X,Mrs.,Catalina,Molina,,Flórez,M,hispanic,mexican,F,Mexico City  Mexico City  MX,214 Schmidt Gate,Freetown,Massachusetts,
15e75d21-970d-473c-b7ec-bd3b83995c8c,2007-11-15,,999-11-9944,,,,Shakira,Moen,,,,white,irish,F,Gloucester  Massachusetts  US,109 Bergstrom Mission Unit 51,Lawrence,Massachusetts,01840
be7b5af6-dc3e-46a3-a386-36e1d454cd06,1998-02-16,,999-83-8530,S99984902,X76905172X,Mr.,Jerald,Lindgren,,,,white,irish,M,Lawrence  Massachusetts  US,893 Volkman Bridge Unit 26,Norwood,Massachusetts,02062
3c373561-f2eb-4e1e-b974-6a34cef1c01c,1936-03-09,,999-42-2596,S99995804,X57482668X,Mr.,Scottie,Torp,,,M,black,west_indian,M,Havana  Havana  CU,824 Bartoletti Junction,Newton,Massachusetts,02458
43b3570a-0660-4924-bfb7-80f48dec29ff,1991-02-28,,999-66-9441,S99944963,X1661016X,Mrs.,Jeffie,Schaden,,Mraz,M,asian,chinese,F,North Attleborough  Massachusetts  US,740 Zulauf Gateway Apt 46,Brewster,Massachusetts,02631
5059b5b8-cf95-4f1c-a7ba-4dc23df7389a,2007-03-15,,999-92-5296,,,,Landon,Ledner,,,,white,italian,M,South Hadley  Massachusetts  US,734 Zieme Mill Unit 38,Pembroke,Massachusetts,02359
2259e09d-201b-416b-8daa-467647ac02e1,2004-09-23,,999-80-8978,,,,Ellena,Muller,,,,hispanic,central_american,F,Boston  Massachusetts  US,674 Hickle Crossroad,Lawrence,Massachusetts,01840
895f932d-9247-4a73-af8a-38077ea0b5c9,1981-01-09,,999-19-3364,S99998110,X62451442X,Mr.,Dylan,Barton,,,M,white,portuguese,M,Springfield  Massachusetts  US,592 Kris Lock,Acushnet,Massachusetts,02743
122b1850-7e17-4ac3-b83b-67c8cdef25d8,1960-08-29,,999-10-6852,S99962752,X85010699X,Mr.,Ismael,Muller,,,M,black,african,M,Fall River  Massachusetts  US,666 Stanton Grove Apt 72,Ashland,Massachusetts,01721
7950d038-e25a-4a4d-9372-706ffd2c854e,2015-07-18,,999-45-7745,,,,Stefania,Cole,,,,white,italian,F,Boston  Massachusetts  US,414 Wiegand Drive,Everett,Massachusetts,02148
8b0a713d-dcd2-4689-a95b-edab6fed7b15,1995-08-25,,999-94-9183,S99944769,X69580327X,Ms.,Nona,Dare,,,,white,english,F,Maynard  Massachusetts  US,921 Welch Terrace Apt 14,Stoughton,Massachusetts,02072
41081cdb-f0ab-45ce-ae36-b3050e5e4c14,1957-09-03,,999-59-4756,S99950479,X65385026X,Mr.,Augustus,Hand,,,M,asian,chinese,M,Chongqing  Chongqing Municipality  CN,579 Crist Parade,Salem,Massachusetts,01907
516e61a0-1a62-4141-af75-6cd8df1aed31,1949-02-10,,999-72-4641,S99960580,X55046088X,Mrs.,Kizzy,Treutel,,Mraz,M,white,english,F,Seekonk  Massachusetts  US,728 Dickens Passage,Nantucket,Massachusetts,02554
de7fb93a-a710-4263-9e08-f7029b4a06f1,1977-04-01,,999-28-7077,S99964824,X84139239X,Ms.,Kiyoko,Pouros,,,S,asian,chinese,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,217 Padberg Overpass Suite 81,Needham,Massachusetts,02492
bdb9b643-1587-4bc0-9c10-7908c7b12db7,1937-05-27,2010-06-26,999-68-2669,S99973482,X24905612X,Mrs.,Patricia,Crespo,,Magaña,M,hispanic,mexican,F,La Paz  Baja California  MX,224 Beahan Village,Freetown,Massachusetts,
0fa0228c-fc13-43e6-bbb4-92a03aa91fa6,2006-12-02,,999-24-6818,,,,Wm,Sporer,,,,asian,chinese,M,Shanghai  Shanghai Municipality  CN,650 Klein Port Suite 17,Wakefield,Massachusetts,01880
300c8ac7-b6fb-41a6-8981-eabf49e51a53,1978-01-01,,999-68-7449,S99974227,X62661564X,Mr.,Calvin,Fay,,,M,white,german,M,Westwood  Massachusetts  US,789 Wuckert Throughway,Tewksbury,Massachusetts,01876
c00e9bfc-a7b5-40c5-8bc4-52aa81f385a7,1997-12-22,,999-64-7571,S99925603,X12165580X,Ms.,Glenna,Maggio,,,,white,portuguese,F,Lisbon  Estremadura  PT,144 McKenzie Estate,Leicester,Massachusetts,01524
1050ce7b-15b4-4390-9b43-8ecf44c325d4,1993-04-29,,999-14-3166,S99912382,X70302647X,Ms.,Dahlia,Jacobs,,,,white,irish,F,Wareham  Massachusetts  US,779 Stoltenberg Lodge Suite 55,Arlington,Massachusetts,02474
1aff186e-88c6-4b2f-9f5b-4902d59aad8a,1965-08-14,,999-57-5444,S99975131,X28434236X,Mr.,Marlon,Von,,,S,white,italian,M,New Bedford  Massachusetts  US,994 Barrows Forge Suite 89,Hudson,Massachusetts,01749
c89e2601-4a18-45be-871c-acb62d24ecbb,2004-11-08,,999-17-2780,,,,Cammy,Gaylord,,,,white,italian,F,Chicopee  Massachusetts  US,1038 Nolan Knoll Apt 26,Kingston,Massachusetts,02364
00404120-63d0-4a16-9e72-f0e3acb0708a,1971-12-03,,999-82-3738,S99982460,X27845314X,Mrs.,Olimpia,Reilly,,Nolan,M,white,italian,F,Hudson  Massachusetts  US,540 Paucek Way,Somerville,Massachusetts,02138
774aa9bd-d003-4c91-9832-d934c0ef7693,2010-07-25,,999-74-8996,,,,Dante,Morar,,,,white,irish,M,Boston  Massachusetts  US,945 Douglas Way Apt 8,Uxbridge,Massachusetts,01569
63e70da9-8a27-4754-af54-9c75f20cbc35,1993-01-28,,999-66-4211,S99969451,X2029188X,Ms.,Rocio,Kshlerin,,,,white,irish,F,New Bedford  Massachusetts  US,500 Wisoky Path,Shrewsbury,Massachusetts,01545
8092bc66-e331-4bad-ab91-b7e98ff6f665,2018-01-26,,999-90-6890,,,,Theodore,Emmerich,,,,white,irish,M,Boston  Massachusetts  US,206 Ziemann Neck Suite 31,Belmont,Massachusetts,02138
9b87efa1-510d-469f-af56-4fb49ae95ca8,1914-07-19,1983-11-14,999-89-5124,S99997933,X63994800X,Mr.,Harland,Kling,,,M,white,french,M,Framingham  Massachusetts  US,632 Hahn Glen Apt 98,Wellesley,Massachusetts,02457
2f5c68fa-89ab-4b99-8ec6-0e608ec16d24,1961-03-24,,999-24-2903,S99992776,X12500346X,Mrs.,Ta,Reichel,,Heller,M,white,german,F,Acton  Massachusetts  US,419 Bernhard Rapid,Easton,Massachusetts,02334
a496e93a-45d7-4da4-97c5-3b9bca2e72f1,1976-06-19,,999-56-2825,S99993415,X2576974X,Mr.,Agustin,Herman,,,M,black,west_indian,M,Acton  Massachusetts  US,1024 Prohaska Track,Boston,Massachusetts,02108
4d5fcefd-7fc3-4278-8abe-62769f899317,1992-02-27,,999-69-3635,S99924147,X10329286X,Mrs.,Savannah,Schmidt,,Huel,M,hispanic,south_american,F,Brasilia  Federal District  BR,227 Donnelly Forge,Gardner,Massachusetts,01440
078949fd-4bfa-46d7-bc17-2cbc232de86f,2015-03-09,,999-40-8782,,,,Shanice,Lindgren,,,,white,italian,F,Springfield  Massachusetts  US,239 Armstrong Neck Unit 71,Boston,Massachusetts,02108
6112a5d7-331b-496a-87dc-e47b30ed094d,1937-05-27,2007-12-08,999-66-3929,S99987888,X61536106X,Mrs.,Claudia,Crespo,,Serrato,M,hispanic,mexican,F,Gaudalajara  Jalisco  MX,183 Frami Approach,Freetown,Massachusetts,
48c8a166-1d59-469c-a195-d006c62fe608,1932-01-03,1996-07-12,999-23-3781,S99932862,X44564979X,Mrs.,Love,Treutel,,Ruecker,M,white,french,F,Boston  Massachusetts  US,872 Sawayn Rue,Fitchburg,Massachusetts,01420
e4cea281-b8bd-41be-80d0-6de4d8ed1757,1962-05-23,,999-79-2597,S99927422,X9062748X,Mrs.,Joi,Cummerata,,Mitchell,M,white,english,F,Uxbridge  Massachusetts  US,483 Schaden Trafficway Apt 1,Bridgewater,Massachusetts,02324
a19fb529-0555-4437-8cea-cd49cb6d7125,1988-05-26,,999-16-3201,S99973724,X72219547X,Mr.,Dwight,Schinner,,,M,asian,chinese,M,Newton  Massachusetts  US,337 Kuhn Pathway Unit 25,Sharon,Massachusetts,02067
66ba8b97-1533-4cc1-9f86-fe46747a6118,1989-02-03,,999-74-4576,S99995216,X2464027X,Mr.,Zachery,Rau,,,M,white,american,M,Saugus  Massachusetts  US,662 Koch Avenue,Waltham,Massachusetts,02451
